,Area,X,Y,Z,Clusters,Cells
69,82,793.5,460.5243902439024,64.0,1,Unknown
70,96,792.1145833333334,358.9270833333333,63.583333333333336,8,Unknown
71,58,790.948275862069,645.2413793103449,63.72413793103448,0,Some T cells (CD3)
72,50,791.04,505.8,64.0,1,Unknown
73,43,790.0,628.7674418604652,64.0,1,Unknown
74,113,791.4424778761062,551.787610619469,63.50442477876106,7,Unknown
75,191,791.4083769633507,427.0471204188482,62.42931937172775,12,MMP9 High cells
76,136,788.4044117647059,661.6176470588235,62.22058823529411,0,Some T cells (CD3)
77,76,789.5131578947369,527.6973684210526,63.78947368421053,1,Unknown
78,71,785.5492957746479,581.8169014084507,63.267605633802816,1,Unknown
79,57,785.1052631578947,561.2631578947369,63.64912280701754,5,Unknown
80,45,786.2,611.3333333333334,64.0,5,Unknown
81,62,784.8870967741935,497.53225806451616,64.0,1,Unknown
82,67,784.8656716417911,476.44776119402985,63.76119402985074,7,Unknown
83,63,783.7777777777778,620.2222222222222,63.650793650793645,1,Unknown
84,39,783.8717948717949,574.1282051282051,64.0,1,Unknown
85,37,777.7567567567568,635.918918918919,64.0,0,Some T cells (CD3)
86,37,777.7567567567568,626.8648648648649,63.729729729729726,0,Some T cells (CD3)
87,55,777.0545454545454,605.1090909090909,63.67272727272728,7,Unknown
88,44,777.1818181818181,513.2727272727273,64.0,1,Unknown
89,45,776.5777777777778,491.2,64.0,1,Unknown
90,34,776.0,619.3235294117648,64.0,0,Some T cells (CD3)
91,36,773.0,589.4444444444445,64.0,1,Unknown
92,37,773.3243243243244,538.1621621621622,64.0,7,Unknown
93,57,773.3684210526316,403.10526315789474,63.50877192982456,1,Unknown
94,79,770.8987341772151,670.2278481012659,63.44303797468354,0,Some T cells (CD3)
95,109,771.605504587156,415.2201834862385,63.43119266055046,1,Unknown
96,38,770.421052631579,505.578947368421,64.0,2,Potentially fibroblasts (fibronectin)
97,55,768.8181818181819,613.4,64.0,5,Unknown
98,77,768.4675324675325,542.7922077922078,63.50649350649351,1,Unknown
99,53,767.9433962264151,481.8301886792453,63.66037735849056,5,Unknown
100,107,765.9252336448598,683.5140186915888,63.28971962616822,0,Some T cells (CD3)
101,175,767.1371428571429,600.7428571428571,63.21142857142857,5,Unknown
102,76,765.671052631579,567.1315789473684,63.68421052631578,5,Unknown
103,26,761.3461538461538,663.6538461538462,64.0,0,Some T cells (CD3)
104,37,761.8648648648649,533.081081081081,64.0,2,Potentially fibroblasts (fibronectin)
105,72,761.2222222222222,578.3611111111111,64.0,5,Unknown
106,88,761.5568181818181,495.09090909090907,63.65909090909091,1,Unknown
107,77,758.025974025974,515.4935064935065,63.81818181818182,4,Potentially fibroblasts (fibronectin)
108,66,758.2575757575758,438.43939393939394,64.0,5,Unknown
109,130,757.8076923076923,481.0,63.53846153846154,7,Unknown
110,180,754.7444444444444,733.4611111111111,62.54444444444445,13,B cells (CD20)
111,52,756.4615384615385,614.3269230769231,63.11538461538461,0,Some T cells (CD3)
112,72,756.2916666666666,554.5555555555555,64.0,1,Unknown
113,88,753.6363636363636,569.4772727272727,63.63636363636363,5,Unknown
114,58,750.5,440.0,63.48275862068966,0,Some T cells (CD3)
115,110,748.8909090909091,351.44545454545454,63.27272727272728,7,Unknown
116,135,748.0370370370371,536.4444444444445,63.57037037037037,1,Unknown
117,91,747.7362637362637,583.4065934065934,63.12087912087912,7,Unknown
118,25,748.24,431.64,64.0,0,Some T cells (CD3)
119,175,747.3885714285715,489.6057142857143,62.857142857142854,1,Unknown
120,192,746.2447916666666,421.34375,63.07291666666666,9,Potentially fibroblasts (fibronectin)
121,80,745.9625,743.9625,63.625,1,Unknown
122,55,745.7454545454545,478.5272727272727,64.0,1,Unknown
123,132,743.9090909090909,718.5227272727273,62.63636363636363,8,Unknown
124,42,745.047619047619,579.2857142857143,64.0,1,Unknown
125,111,743.7837837837837,402.4684684684685,64.0,7,Unknown
126,113,744.0973451327434,634.7168141592921,62.86725663716814,0,Some T cells (CD3)
127,117,743.9487179487179,651.1709401709402,62.47863247863248,0,Some T cells (CD3)
128,102,744.0098039215686,521.3137254901961,63.705882352941174,9,Potentially fibroblasts (fibronectin)
129,83,742.0481927710844,707.6746987951807,63.44578313253012,1,Unknown
130,82,741.9146341463414,587.2560975609756,63.21951219512194,1,Unknown
131,175,741.6857142857143,600.5142857142857,63.23428571428571,0,Some T cells (CD3)
132,56,740.5892857142857,351.73214285714283,64.0,9,Potentially fibroblasts (fibronectin)
133,79,740.0632911392405,553.2784810126582,64.0,7,Unknown
134,80,738.9,330.4,63.5,8,Unknown
135,71,738.3239436619718,674.3943661971831,63.49295774647888,0,Some T cells (CD3)
136,135,737.9555555555555,660.7703703703704,62.785185185185185,3,Unknown
137,46,736.5869565217391,635.5869565217391,64.0,0,Some T cells (CD3)
138,134,736.9104477611941,567.4402985074627,63.343283582089555,8,Unknown
139,108,736.3425925925926,317.1851851851852,63.42592592592592,8,Unknown
140,67,735.7910447761194,447.2835820895522,63.76119402985074,5,Unknown
141,164,736.4451219512196,466.6890243902439,63.13414634146341,7,Unknown
142,41,734.439024390244,417.8048780487805,64.0,0,Some T cells (CD3)
143,170,732.8,737.2882352941176,62.28235294117647,1,Unknown
144,61,731.1803278688525,644.9180327868852,63.704918032786885,1,Unknown
145,44,730.5,625.0,64.0,0,Some T cells (CD3)
146,177,726.1468926553672,683.4293785310734,62.88135593220339,0,Some T cells (CD3)
147,246,725.9268292682926,669.0284552845528,62.333333333333336,1,Unknown
148,54,727.6111111111111,438.6111111111111,64.0,4,Potentially fibroblasts (fibronectin)
149,137,724.8029197080292,655.978102189781,63.13868613138686,7,Unknown
150,51,722.7647058823529,709.4705882352941,64.0,1,Unknown
151,79,722.632911392405,457.73417721518985,63.74683544303797,1,Unknown
152,96,722.2604166666666,585.7395833333334,63.29166666666666,4,Potentially fibroblasts (fibronectin)
153,188,719.2659574468086,721.813829787234,62.3936170212766,7,Unknown
154,258,719.0581395348837,647.3372093023256,62.15503875968992,1,Unknown
155,87,718.4942528735633,740.3678160919541,63.42528735632184,1,Unknown
156,44,718.1818181818181,527.1818181818181,64.0,0,Some T cells (CD3)
157,68,716.9558823529412,572.7794117647059,64.0,9,Potentially fibroblasts (fibronectin)
158,90,717.2111111111111,534.6444444444444,63.46666666666666,4,Potentially fibroblasts (fibronectin)
159,46,716.2173913043479,812.5652173913044,64.0,1,Unknown
160,185,717.9567567567567,497.0162162162162,63.11351351351351,1,Unknown
161,46,715.4565217391304,700.195652173913,63.65217391304348,9,Potentially fibroblasts (fibronectin)
162,74,714.472972972973,559.6891891891892,63.08108108108108,8,Unknown
163,152,715.7631578947369,509.8355263157895,63.315789473684205,9,Potentially fibroblasts (fibronectin)
164,78,713.7051282051282,470.1794871794872,63.76923076923077,1,Unknown
165,59,712.8644067796611,548.7457627118644,64.0,4,Potentially fibroblasts (fibronectin)
166,84,714.6428571428571,383.9642857142857,63.714285714285715,1,Unknown
167,46,712.2826086956521,750.7391304347826,64.0,5,Unknown
168,43,710.4418604651163,734.1395348837209,64.0,1,Unknown
169,62,710.5,611.5,64.0,1,Unknown
170,65,711.2615384615384,582.1692307692308,63.63076923076923,4,Potentially fibroblasts (fibronectin)
171,36,708.8611111111111,602.6111111111111,64.0,3,Unknown
172,132,707.8863636363636,701.8939393939394,63.40909090909091,5,Unknown
173,71,706.3239436619718,288.84507042253523,63.49295774647888,8,Unknown
174,203,706.064039408867,459.9655172413793,62.423645320197046,1,Unknown
175,221,708.1131221719457,576.1764705882352,62.09049773755656,3,Unknown
176,34,705.0294117647059,520.6470588235294,64.0,11,Potentional fibroblasts (fibronectin)
177,38,704.3157894736842,486.9736842105263,64.0,5,Unknown
178,123,704.1788617886178,541.219512195122,63.21951219512194,4,Potentially fibroblasts (fibronectin)
179,57,701.8421052631579,387.6315789473685,64.0,0,Some T cells (CD3)
180,168,701.6845238095239,631.625,63.17857142857143,7,Unknown
181,77,700.4805194805194,679.1298701298701,64.0,5,Unknown
182,43,699.9302325581396,585.8837209302326,64.0,9,Potentially fibroblasts (fibronectin)
183,60,699.65,565.15,64.0,9,Potentially fibroblasts (fibronectin)
184,150,700.18,528.4333333333333,63.44,4,Potentially fibroblasts (fibronectin)
185,116,698.3965517241379,315.8189655172414,63.6551724137931,1,Unknown
186,45,696.2444444444444,494.31111111111113,64.0,9,Potentially fibroblasts (fibronectin)
187,47,695.5744680851063,591.6382978723404,64.0,9,Potentially fibroblasts (fibronectin)
188,52,695.5961538461538,375.9423076923077,64.0,1,Unknown
189,184,697.6630434782609,346.8260869565217,62.27173913043478,1,Unknown
190,88,695.8977272727273,747.1704545454545,64.0,5,Unknown
191,55,694.2,718.8909090909091,63.56363636363636,0,Some T cells (CD3)
192,45,694.6666666666666,356.8666666666667,64.0,1,Unknown
193,44,694.3409090909091,332.8181818181818,64.0,7,Unknown
194,47,691.9787234042553,391.4255319148936,64.0,0,Some T cells (CD3)
195,46,689.1739130434783,584.0,64.0,2,Potentially fibroblasts (fibronectin)
196,117,691.2905982905983,508.87179487179486,63.24786324786325,12,MMP9 High cells
197,90,690.1666666666666,453.8222222222222,63.66666666666666,5,Unknown
198,34,690.0,446.2647058823529,64.0,5,Unknown
199,162,688.5,573.6604938271605,63.11111111111112,3,Unknown
200,53,688.9056603773585,520.6792452830189,64.0,9,Potentially fibroblasts (fibronectin)
201,40,689.275,279.3,64.0,8,Unknown
202,77,686.8831168831168,730.2337662337662,63.48051948051948,0,Some T cells (CD3)
203,184,686.2663043478261,605.945652173913,62.80434782608696,2,Potentially fibroblasts (fibronectin)
204,90,686.2555555555556,434.81111111111113,64.0,5,Unknown
205,82,685.5243902439024,323.5731707317073,63.80487804878049,5,Unknown
206,98,685.1020408163265,345.94897959183675,63.44897959183674,1,Unknown
207,107,684.4859813084112,228.6728971962617,63.36448598130841,8,Unknown
208,195,686.1282051282051,468.574358974359,62.56410256410256,1,Unknown
209,35,681.8285714285714,526.6285714285714,64.0,2,Potentially fibroblasts (fibronectin)
210,79,682.6962025316456,275.3670886075949,63.468354430379755,8,Unknown
211,41,682.8048780487804,682.8048780487804,64.0,5,Unknown
212,77,682.6623376623377,333.53246753246754,63.61038961038961,1,Unknown
213,46,680.9130434782609,297.5,64.0,5,Unknown
214,38,678.421052631579,454.8421052631579,64.0,1,Unknown
215,153,679.3202614379085,354.0457516339869,63.00653594771242,1,Unknown
216,66,677.8636363636364,424.8636363636364,64.0,5,Unknown
217,217,677.9815668202765,317.6774193548387,62.7926267281106,5,Unknown
218,57,676.6315789473684,305.57894736842104,64.0,1,Unknown
219,125,675.472,568.832,63.456,2,Potentially fibroblasts (fibronectin)
220,158,674.4683544303797,401.4367088607595,62.9493670886076,5,Unknown
221,75,675.48,369.5866666666666,63.413333333333334,1,Unknown
222,60,674.05,490.51666666666665,64.0,5,Unknown
223,50,674.58,259.2,64.0,1,Unknown
224,99,672.7070707070707,647.1414141414141,63.81818181818182,5,Unknown
225,96,669.9791666666666,723.59375,63.5625,5,Unknown
226,61,670.016393442623,507.3114754098361,63.704918032786885,2,Potentially fibroblasts (fibronectin)
227,98,670.1020408163265,333.31632653061223,63.224489795918366,8,Unknown
228,66,667.8484848484849,581.5151515151515,63.545454545454554,2,Potentially fibroblasts (fibronectin)
229,125,665.608,677.256,63.152,1,Unknown
230,56,666.5535714285714,437.1071428571428,64.0,0,Some T cells (CD3)
231,106,666.0566037735849,364.9811320754717,63.37735849056604,1,Unknown
232,102,665.4901960784314,528.4313725490196,63.52941176470589,3,Unknown
233,166,664.2951807228916,318.4397590361445,62.9277108433735,7,Unknown
234,111,661.6126126126126,422.8108108108109,63.42342342342342,0,Some T cells (CD3)
235,93,663.3225806451613,411.3763440860215,63.655913978494624,7,Unknown
236,42,662.0,694.452380952381,64.0,5,Unknown
237,103,661.9611650485436,471.28155339805824,63.47572815533981,2,Potentially fibroblasts (fibronectin)
238,106,663.9056603773585,307.8679245283019,63.83018867924528,7,Unknown
239,125,659.6,808.184,63.152,1,Unknown
240,55,660.9090909090909,517.6363636363636,64.0,4,Potentially fibroblasts (fibronectin)
241,34,659.3235294117648,446.8529411764706,64.0,4,Potentially fibroblasts (fibronectin)
242,116,659.8534482758621,398.36206896551727,63.39655172413793,1,Unknown
243,197,659.5736040609137,551.8578680203045,63.15736040609137,2,Potentially fibroblasts (fibronectin)
244,25,660.08,296.92,64.0,5,Unknown
245,95,657.5684210526316,605.6947368421053,63.536842105263155,9,Potentially fibroblasts (fibronectin)
246,63,657.3809523809524,589.7142857142857,63.333333333333336,3,Unknown
247,195,654.7179487179487,582.0974358974358,62.14358974358974,2,Potentially fibroblasts (fibronectin)
248,113,655.0088495575221,564.6991150442478,63.16814159292036,2,Potentially fibroblasts (fibronectin)
249,74,654.0405405405405,942.445945945946,63.45945945945946,8,Unknown
250,62,652.8064516129032,746.6451612903226,64.0,5,Unknown
251,123,651.6666666666666,714.6910569105692,63.333333333333336,1,Unknown
252,100,652.85,324.4,63.52,5,Unknown
253,79,652.1772151898734,465.7974683544304,63.34177215189873,3,Unknown
254,119,649.90756302521,660.8991596638656,63.63025210084034,9,Potentially fibroblasts (fibronectin)
255,22,648.8636363636364,577.8636363636364,64.0,2,Potentially fibroblasts (fibronectin)
256,54,648.3888888888889,642.7777777777778,64.0,2,Potentially fibroblasts (fibronectin)
257,63,647.6190476190476,400.0952380952381,64.0,5,Unknown
258,92,647.4891304347826,672.7934782608696,63.47826086956522,7,Unknown
259,206,646.2621359223301,587.1165048543689,61.80582524271845,3,Unknown
260,55,647.2727272727273,481.3090909090909,64.0,2,Potentially fibroblasts (fibronectin)
261,55,646.2,568.3272727272728,64.0,4,Potentially fibroblasts (fibronectin)
262,28,644.5,389.7857142857143,64.0,1,Unknown
263,75,642.8266666666667,939.64,63.52,8,Unknown
264,36,642.0,554.5,64.0,8,Unknown
265,81,640.7037037037037,683.0123456790124,63.407407407407405,2,Potentially fibroblasts (fibronectin)
266,120,640.5083333333333,648.7666666666667,63.1,2,Potentially fibroblasts (fibronectin)
267,63,640.968253968254,420.2380952380952,64.0,0,Some T cells (CD3)
268,77,639.8571428571429,783.987012987013,63.298701298701296,1,Unknown
269,48,638.9583333333334,746.75,64.0,0,Some T cells (CD3)
270,46,638.7391304347826,474.5652173913044,64.0,9,Potentially fibroblasts (fibronectin)
271,94,637.6595744680851,691.8936170212766,63.276595744680854,5,Unknown
272,210,637.4857142857143,453.3666666666667,62.87619047619048,4,Potentially fibroblasts (fibronectin)
273,88,636.7954545454545,713.2613636363636,63.72727272727273,5,Unknown
274,50,637.7,379.06,64.0,1,Unknown
275,42,636.0952380952381,432.3809523809524,64.0,3,Unknown
276,59,635.0677966101695,634.8813559322034,63.32203389830509,4,Potentially fibroblasts (fibronectin)
277,82,635.0731707317074,629.0853658536586,63.292682926829265,4,Potentially fibroblasts (fibronectin)
278,312,636.1185897435897,519.8942307692307,61.97435897435897,4,Potentially fibroblasts (fibronectin)
279,80,632.8125,438.175,63.125,3,Unknown
280,47,631.4893617021277,761.936170212766,64.0,0,Some T cells (CD3)
281,141,628.2765957446809,452.3829787234043,63.14893617021277,4,Potentially fibroblasts (fibronectin)
282,141,629.6241134751773,409.4751773049645,63.205673758865245,0,Some T cells (CD3)
283,36,629.1666666666666,624.3333333333334,64.0,4,Potentially fibroblasts (fibronectin)
284,62,628.741935483871,297.56451612903226,63.483870967741936,1,Unknown
285,166,627.8734939759037,563.8674698795181,62.87951807228916,4,Potentially fibroblasts (fibronectin)
286,35,627.6285714285714,750.0571428571428,64.0,0,Some T cells (CD3)
287,149,626.503355704698,550.510067114094,62.92617449664429,4,Potentially fibroblasts (fibronectin)
288,40,627.325,363.4,63.1,8,Unknown
289,88,626.2727272727273,783.0568181818181,63.63636363636363,7,Unknown
290,156,625.6538461538462,662.7564102564103,62.15384615384616,3,Unknown
291,100,626.06,793.77,63.56,5,Unknown
292,46,623.2826086956521,428.8043478260869,64.0,2,Potentially fibroblasts (fibronectin)
293,96,622.1354166666666,751.6354166666666,63.083333333333336,0,Some T cells (CD3)
294,113,622.141592920354,497.86725663716817,63.2212389380531,4,Potentially fibroblasts (fibronectin)
295,103,619.0194174757281,658.4368932038835,62.66019417475728,3,Unknown
296,91,619.3186813186813,533.1098901098901,62.21978021978022,8,Unknown
297,46,617.9347826086956,771.3260869565217,64.0,5,Unknown
298,51,617.5294117647059,763.1960784313726,64.0,0,Some T cells (CD3)
299,196,617.0102040816327,322.3061224489796,62.214285714285715,0,Some T cells (CD3)
300,141,615.4397163120567,365.0141843971632,62.8936170212766,1,Unknown
301,70,615.4571428571429,309.1857142857143,63.457142857142856,0,Some T cells (CD3)
302,125,616.544,294.376,63.248,1,Unknown
303,133,614.4661654135339,488.6015037593985,63.17293233082707,4,Potentially fibroblasts (fibronectin)
304,45,614.4222222222222,269.5111111111111,64.0,8,Unknown
305,149,612.9865771812081,547.6778523489933,63.19463087248322,4,Potentially fibroblasts (fibronectin)
306,65,613.5846153846154,499.7076923076923,63.41538461538462,4,Potentially fibroblasts (fibronectin)
307,54,611.9444444444445,445.1666666666667,64.0,9,Potentially fibroblasts (fibronectin)
308,70,611.5857142857143,793.2142857142857,63.77142857142858,1,Unknown
309,58,612.0172413793103,661.448275862069,63.72413793103448,5,Unknown
310,70,611.3285714285714,562.2571428571429,63.65714285714286,8,Unknown
311,84,611.6428571428571,456.32142857142856,64.0,9,Potentially fibroblasts (fibronectin)
312,89,612.4831460674158,419.685393258427,63.325842696629216,3,Unknown
313,126,611.2460317460317,623.2460317460317,63.44444444444444,4,Potentially fibroblasts (fibronectin)
314,46,609.8260869565217,712.5,64.0,4,Potentially fibroblasts (fibronectin)
315,163,610.1349693251534,428.3803680981595,62.085889570552155,3,Unknown
316,140,608.8928571428571,170.87857142857143,63.31428571428572,16,Macrophages (CD68)
317,44,608.5,804.0,64.0,1,Unknown
318,91,606.9120879120879,596.5714285714286,63.45054945054945,17,Cytotoxic T cells (CD8a)
319,65,605.7384615384616,743.3076923076923,63.47692307692308,0,Some T cells (CD3)
320,117,605.9145299145299,521.7179487179487,63.0940170940171,4,Potentially fibroblasts (fibronectin)
321,58,604.8620689655172,442.13793103448273,63.310344827586206,3,Unknown
322,179,602.3240223463687,678.659217877095,62.33519553072626,3,Unknown
323,75,604.2,302.04,63.78666666666666,1,Unknown
324,53,603.3962264150944,786.4528301886793,64.0,5,Unknown
325,157,601.5031847133758,309.4140127388535,62.47133757961784,3,Unknown
326,267,600.0674157303371,412.4044943820225,62.05992509363296,3,Unknown
327,61,600.016393442623,753.8688524590164,64.0,0,Some T cells (CD3)
328,133,600.0451127819549,528.5413533834586,63.02255639097744,4,Potentially fibroblasts (fibronectin)
329,120,598.2416666666667,500.55,64.0,4,Potentially fibroblasts (fibronectin)
330,49,599.6530612244898,450.3469387755102,64.0,16,Macrophages (CD68)
331,111,599.2972972972973,721.0450450450451,63.47747747747748,4,Potentially fibroblasts (fibronectin)
332,28,599.5,576.5,64.0,8,Unknown
333,43,595.4186046511628,591.9767441860465,64.0,8,Unknown
334,48,595.75,773.9375,64.0,0,Some T cells (CD3)
335,153,595.9281045751634,364.36601307189545,62.44444444444444,0,Some T cells (CD3)
336,71,593.7323943661971,955.7042253521126,63.66197183098592,8,Unknown
337,206,592.8203883495146,802.7961165048544,62.90291262135922,1,Unknown
338,108,590.2685185185185,568.7037037037037,63.629629629629626,4,Potentially fibroblasts (fibronectin)
339,156,593.1987179487179,485.8076923076923,63.02564102564103,4,Potentially fibroblasts (fibronectin)
340,144,592.5,325.7361111111111,63.208333333333336,0,Some T cells (CD3)
341,55,590.8363636363637,748.7636363636364,63.709090909090904,0,Some T cells (CD3)
342,66,590.6666666666666,393.9242424242424,63.66666666666666,2,Potentially fibroblasts (fibronectin)
343,52,591.0,241.5,64.0,1,Unknown
344,49,592.2244897959183,819.8367346938776,64.0,1,Unknown
345,48,592.0833333333334,466.4375,64.0,2,Potentially fibroblasts (fibronectin)
346,126,588.968253968254,375.7936507936508,62.80952380952381,0,Some T cells (CD3)
347,74,588.7162162162163,315.1081081081081,63.432432432432435,0,Some T cells (CD3)
348,105,587.3142857142857,766.5714285714286,63.00952380952381,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
349,112,587.3392857142857,422.8571428571428,62.910714285714285,3,Unknown
350,52,586.7692307692307,532.1538461538462,64.0,4,Potentially fibroblasts (fibronectin)
351,77,585.4025974025974,777.1038961038961,63.4025974025974,0,Some T cells (CD3)
352,116,585.8706896551724,722.4051724137931,63.1551724137931,4,Potentially fibroblasts (fibronectin)
353,65,586.6769230769231,349.6307692307692,63.72307692307693,1,Unknown
354,124,585.1048387096774,785.0,63.064516129032256,0,Some T cells (CD3)
355,38,584.9473684210526,665.2368421052631,64.0,5,Unknown
356,66,585.1969696969697,542.3181818181819,63.75757575757576,4,Potentially fibroblasts (fibronectin)
357,83,584.9518072289156,296.1566265060241,63.397590361445786,3,Unknown
358,59,582.6440677966102,672.542372881356,63.728813559322035,5,Unknown
359,113,582.9026548672566,606.0442477876106,63.11504424778761,4,Potentially fibroblasts (fibronectin)
360,35,581.4571428571429,500.25714285714287,64.0,8,Unknown
361,56,582.4285714285714,330.17857142857144,63.642857142857146,0,Some T cells (CD3)
362,126,581.0,482.1111111111111,63.714285714285715,4,Potentially fibroblasts (fibronectin)
363,87,579.0689655172414,444.6551724137931,63.5632183908046,2,Potentially fibroblasts (fibronectin)
364,57,578.5087719298245,840.0701754385965,64.0,7,Unknown
365,67,579.3134328358209,813.7910447761194,64.0,5,Unknown
366,229,578.8471615720524,560.3318777292576,62.56768558951965,4,Potentially fibroblasts (fibronectin)
367,166,579.3253012048193,828.6927710843373,62.96385542168674,12,MMP9 High cells
368,293,577.4368600682594,339.7269624573379,62.532423208191126,0,Some T cells (CD3)
369,24,576.3333333333334,574.125,64.0,4,Potentially fibroblasts (fibronectin)
370,76,575.8552631578947,781.5526315789474,63.078947368421055,3,Unknown
371,47,575.6382978723404,467.4468085106383,64.0,4,Potentially fibroblasts (fibronectin)
372,56,574.1428571428571,277.17857142857144,64.0,1,Unknown
373,66,573.969696969697,760.0151515151515,63.696969696969695,0,Some T cells (CD3)
374,186,575.1129032258065,653.4247311827957,62.74193548387097,4,Potentially fibroblasts (fibronectin)
375,85,574.3058823529411,584.6705882352941,63.45882352941177,4,Potentially fibroblasts (fibronectin)
376,75,574.04,303.25333333333333,64.0,7,Unknown
377,34,573.7647058823529,292.5,64.0,7,Unknown
378,76,572.1447368421053,849.8684210526316,63.5,12,MMP9 High cells
379,139,572.4964028776978,644.5251798561151,63.093525179856115,4,Potentially fibroblasts (fibronectin)
380,112,572.375,155.10714285714286,63.339285714285715,13,B cells (CD20)
381,292,571.5479452054794,795.5171232876712,62.74657534246576,7,Unknown
382,86,570.3604651162791,776.7790697674419,63.30232558139536,0,Some T cells (CD3)
383,61,570.4262295081967,669.9016393442623,63.60655737704918,8,Unknown
384,84,571.0952380952381,621.1309523809524,63.40476190476191,4,Potentially fibroblasts (fibronectin)
385,73,570.3150684931506,608.0410958904109,64.0,4,Potentially fibroblasts (fibronectin)
